Date,Accident_Severity,Weather_Conditions,Road_Surface_Conditions,Light_Conditions,Vehicle_Type,Road_Type,Speed_limit,Number_of_Casualties,Number_of_Vehicles,Latitude,Longitude
2020-01-30 02:21:12.848565,Slight,Raining no high winds,Flood over 3cm deep,Daylight,Car,Dual carriageway,30,3,1,50.5782,0.7805
2020-02-01 01:07:14.689793,Serious,Fine no high winds,Dry,Daylight,Car,Single carriageway,30,4,1,55.9571,-1.8718
2020-02-02 23:53:16.531020,Slight,Raining no high winds,Dry,Darkness - lights lit,Goods vehicle,One way street,30,5,1,56.0638,-2.0759
2020-02-04 22:39:18.372248,Slight,Fine no high winds,Frost or ice,Daylight,Car,Single carriageway,30,2,2,57.9827,1.4903
2020-02-06 21:25:20.213475,Slight,Fine no high winds,Snow,Daylight,Car,Dual carriageway,60,2,3,57.2002,-1.3464
2020-02-08 20:11:22.054703,Slight,Raining no high winds,Dry,Daylight,Motorcycle,Single carriageway,60,4,3,57.4085,0.4287
2020-02-10 18:57:23.895930,Slight,Fine no high winds,Dry,Darkness - lighting unknown,Bus or coach,One way street,50,2,1,56.3856,0.4274
2020-02-12 17:43:25.737158,Serious,Fine no high winds,Dry,Darkness - lights unlit,Van,Single carriageway,30,2,3,54.924,1.095
2020-02-14 16:29:27.578385,Slight,Unknown,Wet or damp,Darkness - lights lit,Car,Slip road,40,4,2,51.0284,-3.5331
2020-02-16 15:15:29.419613,Slight,Raining + high winds,Dry,Daylight,Car,One way street,40,3,1,54.9785,-2.5083
2020-02-18 14:01:31.260840,Slight,Raining no high winds,Dry,Daylight,Van,Single carriageway,40,5,2,50.4476,0.2226
2020-02-20 12:47:33.102068,Slight,Raining no high winds,Wet or damp,Daylight,Motorcycle,Roundabout,40,5,2,57.0824,-0.9057
2020-02-22 11:33:34.943295,Slight,Raining no high winds,Dry,Daylight,Car,Slip road,40,2,3,53.8546,-0.9221
2020-02-24 10:19:36.784523,Slight,Fine no high winds,Wet or damp,Daylight,Car,Single carriageway,40,5,3,55.5798,-3.0858
2020-02-26 09:05:38.625750,Serious,Fine no high winds,Dry,Darkness - lights lit,Goods vehicle,Single carriageway,60,3,2,50.4179,-2.4537
2020-02-28 07:51:40.466977,Slight,Fine no high winds,Dry,Darkness - no lighting,Car,Single carriageway,30,2,3,54.274,-1.1327
2020-03-01 06:37:42.308205,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Motorcycle,Single carriageway,60,5,2,52.4101,-2.4755
2020-03-03 05:23:44.149432,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,30,1,2,52.2797,-2.8434
2020-03-05 04:09:45.990660,Serious,Fine no high winds,Flood over 3cm deep,Darkness - lights lit,Car,Single carriageway,30,1,1,53.1172,-3.5173
2020-03-07 02:55:47.831887,Fatal,Snowing no high winds,Dry,Daylight,Motorcycle,Single carriageway,70,1,2,50.0051,-3.1435
2020-03-09 01:41:49.673115,Serious,Fog or mist,Dry,Daylight,Car,Single carriageway,70,1,2,53.7333,0.2288
2020-03-11 00:27:51.514342,Slight,Raining no high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,30,1,3,53.8925,-0.0467
2020-03-12 23:13:53.355570,Slight,Fine no high winds,Dry,Daylight,Car,Roundabout,30,2,1,56.905,-3.7479
2020-03-14 21:59:55.196797,Slight,Raining + high winds,Frost or ice,Daylight,Car,Dual carriageway,30,4,3,53.5882,-2.8819
2020-03-16 20:45:57.038025,Slight,Fine no high winds,Dry,Daylight,Bus or coach,Single carriageway,40,4,1,52.9085,-0.9175
2020-03-18 19:31:58.879252,Slight,Fine + high winds,Dry,Darkness - lights lit,Goods vehicle,Dual carriageway,60,2,3,57.958,-2.2255
2020-03-20 18:18:00.720480,Slight,Fine no high winds,Dry,Darkness - lights lit,Bus or coach,Dual carriageway,70,2,2,54.5697,0.5279
2020-03-22 17:04:02.561707,Slight,Fine + high winds,Dry,Daylight,Car,One way street,50,3,1,53.7809,0.3174
2020-03-24 15:50:04.402935,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,30,4,1,53.9675,0.9037
2020-03-26 14:36:06.244162,Serious,Raining + high winds,Wet or damp,Daylight,Car,Single carriageway,50,1,1,56.4735,-0.9039
2020-03-28 13:22:08.085390,Slight,Snowing no high winds,Dry,Daylight,Pedal cycle,One way street,30,2,1,52.7254,-2.0636
2020-03-30 12:08:09.926617,Slight,Fine no high winds,Dry,Darkness - lights lit,Goods vehicle,One way street,70,1,3,53.1133,-0.6666
2020-04-01 10:54:11.767845,Serious,Fine no high winds,Wet or damp,Darkness - lights lit,Goods vehicle,Dual carriageway,60,4,3,56.047,-3.5097
2020-04-03 09:40:13.609072,Slight,Unknown,Snow,Darkness - lighting unknown,Car,Dual carriageway,40,5,1,50.5839,-3.9473
2020-04-05 08:26:15.450300,Serious,Fine no high winds,Dry,Daylight,Car,Single carriageway,30,5,1,56.9214,-3.906
2020-04-07 07:12:17.291527,Slight,Raining + high winds,Dry,Darkness - lights lit,Car,Single carriageway,30,2,1,53.4416,-1.7585
2020-04-09 05:58:19.132755,Slight,Raining no high winds,Dry,Darkness - lights lit,Car,Single carriageway,20,3,3,54.6503,-2.7456
2020-04-11 04:44:20.973982,Serious,Fine no high winds,Frost or ice,Darkness - no lighting,Car,Single carriageway,60,1,1,56.0598,-3.1346
2020-04-13 03:30:22.815210,Serious,Fine no high winds,Dry,Daylight,Van,Roundabout,40,2,1,52.1284,-0.6157
2020-04-15 02:16:24.656437,Serious,Fine no high winds,Dry,Darkness - lights lit,Car,Single carriageway,30,3,1,57.1225,1.473
2020-04-17 01:02:26.497665,Slight,Fine + high winds,Wet or damp,Daylight,Car,Single carriageway,40,1,3,57.8338,-3.0224
2020-04-18 23:48:28.338892,Slight,Fine no high winds,Dry,Daylight,Car,One way street,60,4,2,53.9542,-0.9947
2020-04-20 22:34:30.180120,Slight,Fine no high winds,Dry,Daylight,Pedal cycle,Single carriageway,30,5,2,57.4955,-3.3415
2020-04-22 21:20:32.021347,Slight,Fine no high winds,Dry,Daylight,Motorcycle,Slip road,60,3,3,50.009,1.1383
2020-04-24 20:06:33.862575,Serious,Raining no high winds,Dry,Daylight,Motorcycle,Slip road,60,1,2,57.1539,-2.3953
2020-04-26 18:52:35.703802,Slight,Raining + high winds,Dry,Darkness - no lighting,Pedal cycle,Dual carriageway,70,2,1,52.4884,0.8309
2020-04-28 17:38:37.545030,Fatal,Unknown,Dry,Daylight,Car,Single carriageway,30,1,1,52.492,-2.4431
2020-04-30 16:24:39.386257,Slight,Fine no high winds,Dry,Darkness - lights lit,Motorcycle,Single carriageway,30,2,3,51.8247,0.4333
2020-05-02 15:10:41.227485,Slight,Fine + high winds,Wet or damp,Daylight,Car,Single carriageway,30,5,3,52.5361,-2.8484
2020-05-04 13:56:43.068712,Slight,Fine + high winds,Wet or damp,Daylight,Car,Single carriageway,30,5,2,51.7079,-2.3897
2020-05-06 12:42:44.909939,Serious,Raining no high winds,Wet or damp,Daylight,Goods vehicle,Single carriageway,30,1,2,57.247,-2.9414
2020-05-08 11:28:46.751167,Serious,Snowing no high winds,Dry,Daylight,Bus or coach,Slip road,50,1,1,57.1922,-2.5466
2020-05-10 10:14:48.592394,Serious,Fine no high winds,Dry,Daylight,Car,Single carriageway,40,2,3,50.8177,0.5918
2020-05-12 09:00:50.433622,Serious,Fine no high winds,Dry,Daylight,Car,Dual carriageway,60,2,2,51.1429,-0.4853
2020-05-14 07:46:52.274849,Serious,Raining + high winds,Dry,Daylight,Car,Single carriageway,20,3,2,56.8961,-1.7677
2020-05-16 06:32:54.116077,Serious,Fine no high winds,Dry,Daylight,Car,Dual carriageway,50,3,1,53.1915,1.3434
2020-05-18 05:18:55.957304,Slight,Raining + high winds,Wet or damp,Daylight,Car,One way street,60,3,1,51.3542,-1.4433
2020-05-20 04:04:57.798532,Slight,Raining + high winds,Dry,Daylight,Car,Single carriageway,60,1,1,54.0854,1.3337
2020-05-22 02:50:59.639759,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,60,3,1,53.3333,-2.9188
2020-05-24 01:37:01.480987,Fatal,Raining + high winds,Dry,Darkness - no lighting,Goods vehicle,Dual carriageway,60,1,2,51.7533,0.9755
2020-05-26 00:23:03.322214,Fatal,Fine no high winds,Wet or damp,Darkness - no lighting,Car,Dual carriageway,70,5,3,55.766,-3.924
2020-05-27 23:09:05.163442,Slight,Fine no high winds,Dry,Darkness - lights lit,Car,Dual carriageway,30,4,3,55.0503,-1.0008
2020-05-29 21:55:07.004669,Serious,Raining no high winds,Wet or damp,Daylight,Car,Single carriageway,40,5,1,50.7973,-1.6732
2020-05-31 20:41:08.845897,Serious,Fog or mist,Dry,Darkness - lights lit,Goods vehicle,Single carriageway,20,1,1,57.4031,-1.112
2020-06-02 19:27:10.687124,Slight,Fine no high winds,Frost or ice,Darkness - lights lit,Car,One way street,20,1,2,54.4678,-0.9561
2020-06-04 18:13:12.528352,Slight,Fine no high winds,Frost or ice,Darkness - lights lit,Car,One way street,30,4,1,52.0016,-1.8603
2020-06-06 16:59:14.369579,Serious,Raining no high winds,Dry,Daylight,Car,Single carriageway,30,2,3,51.6503,1.4901
2020-06-08 15:45:16.210807,Slight,Raining no high winds,Dry,Darkness - lights lit,Bus or coach,Roundabout,30,2,1,51.0876,1.3708
2020-06-10 14:31:18.052034,Serious,Raining no high winds,Dry,Darkness - lights lit,Motorcycle,Single carriageway,30,2,3,53.3971,1.2896
2020-06-12 13:17:19.893262,Slight,Fine no high winds,Dry,Daylight,Goods vehicle,Single carriageway,20,3,1,51.0843,1.385
2020-06-14 12:03:21.734489,Serious,Fine no high winds,Wet or damp,Darkness - lights lit,Van,Single carriageway,70,2,1,53.3265,0.3616
2020-06-16 10:49:23.575717,Fatal,Fine no high winds,Wet or damp,Daylight,Goods vehicle,Single carriageway,20,3,3,51.1902,1.4372
2020-06-18 09:35:25.416944,Fatal,Fine + high winds,Wet or damp,Daylight,Motorcycle,Single carriageway,60,3,2,55.2545,0.908
2020-06-20 08:21:27.258172,Slight,Fine no high winds,Wet or damp,Daylight,Car,Single carriageway,30,2,2,56.2819,-1.7124
2020-06-22 07:07:29.099399,Serious,Fine no high winds,Dry,Darkness - lights lit,Car,Single carriageway,70,2,1,54.3962,0.3163
2020-06-24 05:53:30.940627,Serious,Snowing no high winds,Dry,Daylight,Taxi,Dual carriageway,60,4,1,55.4405,1.0164
2020-06-26 04:39:32.781854,Slight,Fine no high winds,Wet or damp,Daylight,Car,Dual carriageway,50,4,3,57.507,-0.0807
2020-06-28 03:25:34.623082,Serious,Unknown,Dry,Daylight,Car,Dual carriageway,50,3,3,55.107,-1.6747
2020-06-30 02:11:36.464309,Slight,Raining no high winds,Wet or damp,Daylight,Motorcycle,One way street,20,4,1,52.9133,-3.6382
2020-07-02 00:57:38.305537,Slight,Fine + high winds,Dry,Daylight,Car,Single carriageway,70,3,3,53.5958,0.4533
2020-07-03 23:43:40.146764,Slight,Fine no high winds,Dry,Darkness - lights lit,Motorcycle,Dual carriageway,60,1,2,56.8842,1.2401
2020-07-05 22:29:41.987992,Slight,Fine no high winds,Flood over 3cm deep,Darkness - lights lit,Motorcycle,Dual carriageway,60,3,2,51.0458,-2.0065
2020-07-07 21:15:43.829219,Slight,Raining no high winds,Dry,Daylight,Car,Single carriageway,50,3,3,52.6059,-3.1645
2020-07-09 20:01:45.670446,Serious,Raining + high winds,Flood over 3cm deep,Daylight,Goods vehicle,Single carriageway,30,4,3,54.6182,-2.2042
2020-07-11 18:47:47.511674,Slight,Raining no high winds,Flood over 3cm deep,Daylight,Car,Single carriageway,60,1,3,55.4111,-0.7956
2020-07-13 17:33:49.352901,Serious,Fine no high winds,Wet or damp,Darkness - no lighting,Car,Roundabout,30,5,2,56.108,-2.2569
2020-07-15 16:19:51.194129,Slight,Fine + high winds,Wet or damp,Daylight,Car,Single carriageway,40,5,1,52.5457,-0.6416
2020-07-17 15:05:53.035356,Slight,Fine + high winds,Wet or damp,Daylight,Motorcycle,Roundabout,30,5,3,51.1669,1.3177
2020-07-19 13:51:54.876584,Slight,Raining no high winds,Frost or ice,Daylight,Goods vehicle,Dual carriageway,70,1,3,57.6387,-0.311
2020-07-21 12:37:56.717811,Serious,Fine + high winds,Dry,Darkness - lights lit,Car,Dual carriageway,30,2,3,50.6111,-2.0054
2020-07-23 11:23:58.559039,Slight,Raining + high winds,Dry,Darkness - no lighting,Motorcycle,Roundabout,30,1,1,50.7664,1.1466
2020-07-25 10:10:00.400266,Slight,Raining no high winds,Wet or damp,Darkness - lights lit,Car,Dual carriageway,40,4,3,53.9595,-0.889
2020-07-27 08:56:02.241494,Serious,Fine no high winds,Dry,Darkness - lights lit,Pedal cycle,Single carriageway,60,3,3,56.5542,-3.294
2020-07-29 07:42:04.082721,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,50,3,2,56.196,-1.2556
2020-07-31 06:28:05.923949,Slight,Fine no high winds,Dry,Daylight,Bus or coach,Roundabout,30,4,3,57.5016,-0.405
2020-08-02 05:14:07.765176,Slight,Fine no high winds,Wet or damp,Daylight,Car,Single carriageway,20,4,2,51.1328,0.6104
2020-08-04 04:00:09.606404,Serious,Fine no high winds,Frost or ice,Daylight,Car,Single carriageway,60,3,1,53.0058,1.1506
2020-08-06 02:46:11.447631,Slight,Fine no high winds,Dry,Daylight,Car,Single carriageway,70,2,3,52.2571,-2.2542
2020-08-08 01:32:13.288859,Serious,Fine no high winds,Snow,Daylight,Goods vehicle,One way street,60,2,3,56.887,-3.1447
2020-08-10 00:18:15.130086,Slight,Fine no high winds,Wet or damp,Daylight,Car,Single carriageway,40,2,2,53.9068,-3.5939
2020-08-11 23:04:16.971314,Fatal,Fine + high winds,Wet or damp,Darkness - lights unlit,Pedal cycle,Dual carriageway,70,4,1,50.2148,0.061
2020-08-13 21:50:18.812541,Serious,Snowing no high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,30,3,1,55.6637,0.3734
2020-08-15 20:36:20.653769,Fatal,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,40,3,2,53.1096,-1.7484
2020-08-17 19:22:22.494996,Slight,Snowing no high winds,Dry,Darkness - lights lit,Car,Dual carriageway,40,3,1,54.2492,-1.8224
2020-08-19 18:08:24.336224,Serious,Fine no high winds,Wet or damp,Daylight,Goods vehicle,Single carriageway,30,1,1,57.1503,1.2483
2020-08-21 16:54:26.177451,Slight,Fine no high winds,Dry,Darkness - lights lit,Car,Dual carriageway,60,1,1,52.0539,1.0417
2020-08-23 15:40:28.018679,Slight,Fine no high winds,Frost or ice,Daylight,Pedal cycle,Dual carriageway,40,5,1,51.9221,-2.717
2020-08-25 14:26:29.859906,Slight,Fine no high winds,Flood over 3cm deep,Darkness - lights lit,Pedal cycle,Roundabout,30,1,1,52.1055,0.2944
2020-08-27 13:12:31.701134,Serious,Fine + high winds,Dry,Daylight,Van,Single carriageway,30,2,1,52.7049,-0.5751
2020-08-29 11:58:33.542361,Fatal,Raining no high winds,Dry,Darkness - lighting unknown,Car,Roundabout,20,2,1,50.8588,-3.1518
2020-08-31 10:44:35.383589,Serious,Fine no high winds,Wet or damp,Daylight,Motorcycle,Dual carriageway,40,2,1,55.5778,-2.0378
2020-09-02 09:30:37.224816,Slight,Fine no high winds,Dry,Daylight,Bus or coach,Roundabout,30,2,3,51.6592,-3.0239
2020-09-04 08:16:39.066044,Slight,Fine no high winds,Frost or ice,Darkness - lights unlit,Car,Single carriageway,30,5,2,57.4092,-2.3766
2020-09-06 07:02:40.907271,Serious,Fine no high winds,Dry,Daylight,Motorcycle,Single carriageway,50,2,1,51.7255,-0.6158
2020-09-08 05:48:42.748499,Slight,Fine no high winds,Dry,Darkness - lights lit,Car,One way street,50,4,2,52.0451,-1.936
2020-09-10 04:34:44.589726,Slight,Fine no high winds,Flood over 3cm deep,Darkness - lights lit,Car,Roundabout,60,4,1,52.3762,-1.8327
2020-09-12 03:20:46.430953,Slight,Fine + high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,40,4,1,56.1483,-1.0319
2020-09-14 02:06:48.272181,Slight,Fog or mist,Wet or damp,Darkness - lighting unknown,Car,Single carriageway,60,1,3,53.4209,-3.5203
2020-09-16 00:52:50.113408,Slight,Fine no high winds,Dry,Darkness - lighting unknown,Car,Single carriageway,70,3,2,56.5547,0.0634
2020-09-17 23:38:51.954636,Slight,Fog or mist,Wet or damp,Daylight,Car,Single carriageway,60,5,2,56.2788,-1.7906
2020-09-19 22:24:53.795863,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Motorcycle,Single carriageway,50,4,3,57.4359,-1.3578
2020-09-21 21:10:55.637091,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,30,4,3,56.0528,1.3586
2020-09-23 19:56:57.478318,Fatal,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Roundabout,70,2,2,50.4153,-2.106
2020-09-25 18:42:59.319546,Slight,Raining no high winds,Wet or damp,Daylight,Car,Single carriageway,30,4,1,56.6983,-0.4348
2020-09-27 17:29:01.160773,Slight,Unknown,Dry,Darkness - lights lit,Motorcycle,Dual carriageway,30,2,1,57.5046,-1.8412
2020-09-29 16:15:03.002001,Serious,Raining no high winds,Dry,Darkness - lighting unknown,Motorcycle,Single carriageway,30,2,2,57.9495,0.9186
2020-10-01 15:01:04.843228,Slight,Fine no high winds,Wet or damp,Darkness - no lighting,Motorcycle,Single carriageway,30,3,1,51.0021,0.6572
2020-10-03 13:47:06.684456,Fatal,Raining no high winds,Dry,Daylight,Bus or coach,Single carriageway,70,1,3,54.9062,-2.6711
2020-10-05 12:33:08.525683,Serious,Fine no high winds,Wet or damp,Daylight,Car,Single carriageway,40,2,3,51.5957,-0.1954
2020-10-07 11:19:10.366911,Slight,Raining + high winds,Dry,Daylight,Bus or coach,Dual carriageway,40,2,3,52.1001,-3.6416
2020-10-09 10:05:12.208138,Slight,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Roundabout,50,3,2,55.9647,1.2975
2020-10-11 08:51:14.049366,Serious,Fine no high winds,Wet or damp,Darkness - lights lit,Car,Single carriageway,40,2,2,57.8213,-2.0806
2020-10-13 07:37:15.890593,Fatal,Raining no high winds,Dry,Daylight,Motorcycle,Single carriageway,20,5,2,54.7588,0.5751
2020-10-15 06:23:17.731821,Slight,Raining no high winds,Dry,Daylight,Car,Single carriageway,50,1,1,56.8047,-2.2486
2020-10-17 05:09:19.573048,Slight,Fine no high winds,Dry,Daylight,Motorcycle,Roundabout,60,5,2,50.0711,-0.5198
2020-10-19 03:55:21.414276,Slight,Raining no high winds,Wet or damp,Daylight,Motorcycle,Dual carriageway,30,4,2,50.2931,1.4097
2020-10-21 02:41:23.255503,Fatal,Fine no high winds,Wet or damp,Darkness - no lighting,Car,Single carriageway,60,1,3,54.7738,0.8221
2020-10-23 01:27:25.096731,Slight,Raining no high winds,Dry,Darkness - lights lit,Car,Dual carriageway,30,4,1,53.1119,-3.118
2020-10-25 00:13:26.937958,Fatal,Fine + high winds,Wet or damp,Daylight,Car,Roundabout,30,2,1,57.1181,-0.9888
2020-10-26 22:59:28.779186,Slight,Fine + high winds,Dry,Daylight,Pedal cycle,Single carriageway,30,3,3,52.4159,-2.0831
2020-10-28 21:45:30.620413,Slight,Raining no high winds,Dry,Daylight,Motorcycle,Single carriageway,30,5,1,53.4564,-1.6111
2020-10-30 20:31:32.461641,Slight,Fine no high winds,Snow,Darkness - lighting unknown,Car,One way street,60,4,2,54.2233,-2.1565
2020-11-01 19:17:34.302868,Slight,Fine no high winds,Dry,Daylight,Car,Dual carriageway,60,2,1,52.1843,-2.1522
2020-11-03 18:03:36.144096,Slight,Fine + high winds,Dry,Daylight,Motorcycle,Single carriageway,30,5,3,57.268,-1.016
2020-11-05 16:49:37.985323,Slight,Fine no high winds,Dry,Daylight,Goods vehicle,Single carriageway,40,5,1,53.7163,-2.9442
2020-11-07 15:35:39.826551,Slight,Fine no high winds,Dry,Darkness - lights lit,Car,Single carriageway,60,4,3,53.3932,-1.0443
2020-11-09 14:21:41.667778,Serious,Fine no high winds,Dry,Darkness - lights lit,Car,Single carriageway,30,2,2,56.798,-2.4657
2020-11-11 13:07:43.509006,Slight,Fine no high winds,Dry,Darkness - lights lit,Pedal cycle,Dual carriageway,30,3,2,52.4958,-2.4106
2020-11-13 11:53:45.350233,Slight,Raining no high winds,Wet or damp,Daylight,Car,Single carriageway,70,4,3,56.5397,0.0631
2020-11-15 10:39:47.191460,Fatal,Fine no high winds,Dry,Daylight,Car,Dual carriageway,50,5,2,50.9782,-3.8372
2020-11-17 09:25:49.032688,Serious,Raining no high winds,Dry,Daylight,Van,Roundabout,70,5,2,51.4623,-1.9048
2020-11-19 08:11:50.873915,Serious,Fine no high winds,Dry,Darkness - lights lit,Motorcycle,Single carriageway,30,1,1,57.6067,-1.7586
2020-11-21 06:57:52.715143,Fatal,Fine no high winds,Dry,Daylight,Car,Single carriageway,60,2,2,56.7396,-1.3319
2020-11-23 05:43:54.556370,Slight,Fine no high winds,Wet or damp,Daylight,Car,Single carriageway,30,1,3,53.1032,-0.3204
2020-11-25 04:29:56.397598,Slight,Fine no high winds,Snow,Darkness - no lighting,Car,Dual carriageway,30,3,2,55.1077,-1.9667
2020-11-27 03:15:58.238825,Serious,Fine no high winds,Dry,Darkness - no lighting,Car,Single carriageway,40,4,1,57.5438,-2.8277
2020-11-29 02:02:00.080053,Serious,Raining no high winds,Frost or ice,Daylight,Pedal cycle,Dual carriageway,30,5,3,51.6949,0.8668
2020-12-01 00:48:01.921280,Slight,Fine no high winds,Wet or damp,Daylight,Car,Roundabout,30,2,2,50.4721,1.3957
2020-12-02 23:34:03.762508,Serious,Raining + high winds,Wet or damp,Daylight,Bus or coach,Single carriageway,30,5,2,54.2997,-3.8899
2020-12-04 22:20:05.603735,Slight,Fine no high winds,Dry,Darkness - lights lit,Pedal cycle,One way street,20,1,2,51.1408,-0.9944
2020-12-06 21:06:07.444963,Slight,Fine no high winds,Dry,Darkness - lights lit,Car,Slip road,60,1,3,51.4986,-2.1206
2020-12-08 19:52:09.286190,Slight,Raining no high winds,Dry,Daylight,Car,Single carriageway,40,4,1,57.1323,-2.4766
2020-12-10 18:38:11.127418,Slight,Fine no high winds,Wet or damp,Daylight,Car,Single carriageway,30,2,3,50.0592,-2.1536
2020-12-12 17:24:12.968645,Slight,Fine no high winds,Dry,Darkness - lights lit,Pedal cycle,One way street,30,2,3,56.5346,-0.4862
2020-12-14 16:10:14.809873,Slight,Fine no high winds,Frost or ice,Darkness - no lighting,Goods vehicle,One way street,30,4,1,54.1356,-2.9511
